k1,b,query_id,P@10,R@10,F1@10,AP,RR,NDCG@10,num_relevant
1.200000,0.000000,216,0.000000,0.000000,0.000000,0.002933,0.002933,0.000000,1.000000
1.200000,0.000000,217,0.200000,0.133333,0.160000,0.192034,0.500000,0.068111,15.000000
1.200000,0.000000,218,0.400000,0.266667,0.320000,0.294696,0.500000,0.421603,15.000000
1.200000,0.000000,219,0.000000,0.000000,0.000000,0.038779,0.026316,0.000000,18.000000
1.200000,0.000000,220,0.200000,0.105263,0.137931,0.167024,0.500000,0.118723,19.000000
1.200000,0.000000,221,0.300000,0.166667,0.214286,0.228667,1.000000,0.265987,18.000000
1.200000,0.000000,222,0.600000,0.666667,0.631579,0.810593,1.000000,0.743816,9.000000
1.200000,0.000000,223,0.300000,0.750000,0.428571,0.675595,1.000000,0.753698,4.000000
1.200000,0.000000,224,0.100000,0.125000,0.111111,0.129158,0.142857,0.089051,8.000000
1.200000,0.000000,225,0.200000,0.083333,0.117647,0.095047,1.000000,0.093373,24.000000
1.200000,0.750000,1,0.300000,0.107143,0.157895,0.226308,1.000000,0.266644,28.000000
1.200000,0.750000,2,0.500000,0.208333,0.294118,0.236277,1.000000,0.691931,24.000000
1.200000,0.750000,3,0.700000,0.875000,0.777778,0.655937,0.500000,0.740380,8.000000
1.200000,0.750000,4,0.100000,0.500000,0.166667,0.278571,0.500000,0.386853,2.000000
1.200000,0.750000,5,0.300000,0.750000,0.428571,0.327564,0.333333,0.463968,4.000000
1.200000,0.750000,6,0.100000,0.250000,0.142857,0.170884,0.500000,0.161987,4.000000
1.200000,0.750000,7,0.200000,0.400000,0.266667,0.156595,0.250000,0.203169,5.000000
1.200000,0.750000,8,0.100000,0.090909,0.095238,0.161005,1.000000,0.306046,11.000000
1.200000,0.750000,9,0.300000,1.000000,0.461538,0.805556,1.000000,0.906025,3.000000
1.200000,0.750000,10,0.100000,0.125000,0.111111,0.162080,0.500000,0.102958,8.000000
1.200000,0.750000,11,0.200000,0.285714,0.235294,0.186378,0.250000,0.181623,7.000000
1.200000,0.750000,12,0.200000,0.400000,0.266667,0.251722,0.500000,0.262219,5.000000
1.200000,0.750000,13,0.000000,0.000000,0.000000,0.007837,0.004808,0.000000,4.000000
1.200000,0.750000,14,0.200000,1.000000,0.333333,0.611111,1.000000,0.978894,2.000000
1.200000,0.750000,15,0.200000,1.000000,0.333333,1.000000,1.000000,0.737826,2.000000
1.200000,0.750000,16,0.100000,0.333333,0.153846,0.200654,0.500000,0.182125,3.000000
1.200000,0.750000,17,0.100000,0.500000,0.166667,0.078675,0.142857,0.262385,2.000000
1.200000,0.750000,18,0.100000,0.333333,0.153846,0.355899,1.000000,0.469279,3.000000
1.200000,0.750000,19,0.100000,0.111111,0.105263,0.055134,0.333333,0.174527,9.000000
1.200000,0.750000,20,0.600000,0.666667,0.631579,0.575377,0.500000,0.596676,9.000000
1.200000,0.750000,21,0.000000,0.000000,0.000000,0.049819,0.062500,0.000000,4.000000
1.200000,0.750000,22,0.000000,0.000000,0.000000,0.001647,0.001647,0.000000,1.000000
1.200000,0.750000,23,0.400000,0.125000,0.190476,0.216850,0.500000,0.306552,32.000000
1.200000,0.750000,24,0.200000,0.666667,0.307692,0.361111,0.500000,0.575329,3.000000
1.200000,0.750000,25,0.600000,0.666667,0.631579,0.703735,1.000000,0.690076,9.000000
1.200000,0.750000,26,0.200000,0.333333,0.250000,0.233164,0.500000,0.468875,6.000000
1.200000,0.750000,27,0.200000,0.666667,0.307692,0.147811,0.166667,0.305580,3.000000
1.200000,0.750000,28,0.000000,0.000000,0.000000,0.004870,0.003891,0.000000,2.000000
1.200000,0.750000,29,0.400000,0.444444,0.421053,0.440656,1.000000,0.413084,9.000000
1.200000,0.750000,30,0.100000,0.142857,0.117647,0.074265,0.200000,0.144263,7.000000
1.200000,0.750000,31,0.000000,0.000000,0.000000,0.000926,0.000926,0.000000,1.000000
1.200000,0.750000,32,0.200000,0.333333,0.250000,0.130538,0.333333,0.071360,6.000000
1.200000,0.750000,33,0.300000,1.000000,0.461538,0.638889,0.500000,0.683286,3.000000
1.200000,0.750000,34,0.200000,0.333333,0.250000,0.258598,0.333333,0.114082,6.000000
1.200000,0.750000,35,0.000000,0.000000,0.000000,0.025488,0.033333,0.000000,3.000000
1.200000,0.750000,36,0.100000,0.500000,0.166667,0.502571,1.000000,0.337352,2.000000
1.200000,0.750000,37,0.000000,0.000000,0.000000,0.085231,0.090909,0.000000,9.000000
1.200000,0.750000,38,0.000000,0.000000,0.000000,0.049499,0.071429,0.000000,10.000000
1.200000,0.750000,39,0.200000,0.153846,0.173913,0.133780,0.500000,0.257688,13.000000
1.200000,0.750000,40,0.200000,0.166667,0.181818,0.111848,0.333333,0.094404,12.000000
1.200000,0.750000,41,0.300000,1.000000,0.461538,0.791667,1.000000,0.863558,3.000000
1.200000,0.750000,42,0.300000,0.600000,0.400000,0.180336,0.166667,0.367790,5.000000
1.200000,0.750000,43,0.400000,0.666667,0.500000,0.570481,1.000000,0.863023,6.000000
1.200000,0.750000,44,0.000000,0.000000,0.000000,0.002488,0.001355,0.000000,3.000000
1.200000,0.750000,45,0.100000,0.083333,0.090909,0.200376,1.000000,0.347319,12.000000
1.200000,0.750000,46,0.600000,0.400000,0.480000,0.375794,1.000000,0.635566,15.000000
1.200000,0.750000,47,0.600000,0.428571,0.500000,0.382607,0.250000,0.380494,14.000000
1.200000,0.750000,48,0.300000,0.272727,0.285714,0.198075,0.500000,0.388889,11.000000
1.200000,0.750000,49,0.100000,0.500000,0.166667,0.100000,0.142857,0.275412,2.000000
1.200000,0.750000,50,0.100000,0.166667,0.125000,0.074068,0.333333,0.267375,6.000000
1.200000,0.750000,51,0.600000,0.600000,0.600000,0.541071,1.000000,0.449638,10.000000
1.200000,0.750000,52,0.400000,1.000000,0.571429,0.590278,0.500000,0.602904,4.000000
1.200000,0.750000,53,0.300000,0.300000,0.300000,0.268162,1.000000,0.277785,10.000000
1.200000,0.750000,54,0.100000,0.111111,0.105263,0.141287,0.500000,0.284377,9.000000
1.200000,0.750000,55,0.400000,0.400000,0.400000,0.312388,0.500000,0.289532,10.000000
1.200000,0.750000,56,0.200000,0.200000,0.200000,0.160972,0.500000,0.150168,10.000000
1.200000,0.750000,57,0.100000,0.071429,0.083333,0.083724,0.333333,0.256096,14.000000
1.200000,0.750000,58,0.100000,0.111111,0.105263,0.143386,0.111111,0.157517,9.000000
1.200000,0.750000,59,0.200000,0.500000,0.285714,0.371994,1.000000,0.356065,4.000000
1.200000,0.750000,60,0.300000,0.600000,0.400000,0.460342,1.000000,0.409554,5.000000
1.200000,0.750000,61,0.400000,0.800000,0.533333,0.555141,1.000000,0.711931,5.000000
1.200000,0.750000,62,0.000000,0.000000,0.000000,0.030686,0.076923,0.000000,5.000000
1.200000,0.750000,63,0.000000,0.000000,0.000000,0.050575,0.050000,0.000000,3.000000
1.200000,0.750000,64,0.100000,0.500000,0.166667,0.533333,1.000000,0.772538,2.000000
1.200000,0.750000,65,0.500000,0.333333,0.400000,0.226549,0.500000,0.383877,15.000000
1.200000,0.750000,66,0.100000,0.200000,0.133333,0.124364,0.333333,0.227730,5.000000
1.200000,0.750000,67,0.600000,0.428571,0.500000,0.493106,1.000000,0.584035,14.000000
1.200000,0.750000,68,0.100000,0.200000,0.133333,0.063280,0.200000,0.210813,5.000000
1.200000,0.750000,69,0.000000,0.000000,0.000000,0.038683,0.071429,0.000000,5.000000
1.200000,0.750000,70,0.100000,0.100000,0.100000,0.085286,0.200000,0.086519,10.000000
1.200000,0.750000,71,0.100000,0.125000,0.111111,0.051543,0.142857,0.129791,8.000000
1.200000,0.750000,72,0.200000,0.117647,0.148148,0.134256,1.000000,0.349636,17.000000
1.200000,0.750000,73,0.700000,0.350000,0.466667,0.366002,1.000000,0.701075,20.000000
1.200000,0.750000,74,0.100000,0.166667,0.125000,0.137267,0.111111,0.149551,6.000000
1.200000,0.750000,75,0.000000,0.000000,0.000000,0.028645,0.066667,0.000000,5.000000
1.200000,0.750000,76,0.200000,0.285714,0.235294,0.196733,0.500000,0.309260,7.000000
1.200000,0.750000,77,0.200000,0.333333,0.250000,0.348309,1.000000,0.173848,6.000000
1.200000,0.750000,78,0.300000,1.000000,0.461538,0.722222,1.000000,0.728257,3.000000
1.200000,0.750000,79,0.000000,0.000000,0.000000,0.052226,0.055556,0.000000,5.000000
1.200000,0.750000,80,0.000000,0.000000,0.000000,0.016219,0.026316,0.000000,4.000000
1.200000,0.750000,81,0.200000,1.000000,0.333333,0.750000,1.000000,0.477268,2.000000
1.200000,0.750000,82,0.300000,0.600000,0.400000,0.355161,1.000000,0.503050,5.000000
1.200000,0.750000,83,0.100000,0.250000,0.142857,0.106186,0.250000,0.168128,4.000000
1.200000,0.750000,84,0.300000,0.272727,0.285714,0.386956,1.000000,0.217713,11.000000
1.200000,0.750000,85,0.100000,0.250000,0.142857,0.262365,1.000000,0.135083,4.000000
1.200000,0.750000,86,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
1.200000,0.750000,87,0.000000,0.000000,0.000000,0.011221,0.014706,0.000000,8.000000
1.200000,0.750000,88,0.600000,1.000000,0.750000,0.649603,0.500000,0.659825,6.000000
1.200000,0.750000,89,0.100000,0.166667,0.125000,0.178132,0.333333,0.248399,6.000000
1.200000,0.750000,90,0.300000,0.230769,0.260870,0.222505,0.500000,0.160789,13.000000
1.200000,0.750000,91,0.400000,0.444444,0.421053,0.362023,1.000000,0.588837,9.000000
1.200000,0.750000,92,0.600000,0.461538,0.521739,0.539937,1.000000,0.243369,13.000000
1.200000,0.750000,93,0.100000,1.000000,0.181818,0.500000,0.500000,0.630930,1.000000
1.200000,0.750000,94,0.600000,0.500000,0.545455,0.565274,1.000000,0.316847,12.000000
1.200000,0.750000,95,0.200000,1.000000,0.333333,0.392857,0.500000,0.360243,2.000000
1.200000,0.750000,96,0.600000,0.461538,0.521739,0.422931,0.500000,0.430768,13.000000
1.200000,0.750000,97,0.300000,0.300000,0.300000,0.204553,0.500000,0.256695,10.000000
1.200000,0.750000,98,0.000000,0.000000,0.000000,0.024645,0.045455,0.000000,5.000000
1.200000,0.750000,99,0.200000,0.500000,0.285714,0.237739,0.333333,0.436918,4.000000
1.200000,0.750000,100,0.300000,0.333333,0.315789,0.228829,0.500000,0.383296,9.000000
1.200000,0.750000,101,0.500000,0.833333,0.625000,0.745833,1.000000,0.820330,6.000000
1.200000,0.750000,102,0.200000,0.500000,0.285714,0.367438,1.000000,0.374757,4.000000
1.200000,0.750000,103,0.000000,0.000000,0.000000,0.028797,0.055556,0.000000,2.000000
1.200000,0.750000,104,0.100000,0.200000,0.133333,0.139964,0.333333,0.169580,5.000000
1.200000,0.750000,105,0.300000,0.600000,0.400000,0.448289,0.500000,0.570575,5.000000
1.200000,0.750000,106,0.300000,0.600000,0.400000,0.447427,1.000000,0.752046,5.000000
1.200000,0.750000,107,0.300000,0.428571,0.352941,0.287386,0.500000,0.331944,7.000000
1.200000,0.750000,108,0.500000,0.714286,0.588235,0.751391,1.000000,0.701823,7.000000
1.200000,0.750000,109,0.000000,0.000000,0.000000,0.037685,0.025641,0.000000,5.000000
1.200000,0.750000,110,0.100000,0.250000,0.142857,0.152579,0.500000,0.358556,4.000000
1.200000,0.750000,111,0.200000,0.285714,0.235294,0.260203,0.333333,0.125858,7.000000
1.200000,0.750000,112,0.100000,0.500000,0.166667,0.312500,0.500000,0.173765,2.000000
1.200000,0.750000,113,0.100000,0.250000,0.142857,0.148706,0.333333,0.195190,4.000000
1.200000,0.750000,114,0.100000,0.250000,0.142857,0.053835,0.142857,0.225139,4.000000
1.200000,0.750000,115,0.100000,0.250000,0.142857,0.057143,0.200000,0.202887,4.000000
1.200000,0.750000,116,0.100000,0.200000,0.133333,0.062038,0.250000,0.064371,5.000000
1.200000,0.750000,117,0.000000,0.000000,0.000000,0.036667,0.033333,0.000000,2.000000
1.200000,0.750000,118,0.200000,0.666667,0.307692,0.225595,0.250000,0.401749,3.000000
1.200000,0.750000,119,0.100000,1.000000,0.181818,1.000000,1.000000,1.000000,1.000000
1.200000,0.750000,120,0.400000,0.444444,0.421053,0.414418,0.500000,0.441284,9.000000
1.200000,0.750000,121,0.400000,0.571429,0.470588,0.502984,0.500000,0.477179,7.000000
1.200000,0.750000,122,0.400000,0.444444,0.421053,0.294554,0.333333,0.177992,9.000000
1.200000,0.750000,123,0.000000,0.000000,0.000000,0.092157,0.066667,0.000000,2.000000
1.200000,0.750000,124,0.000000,0.000000,0.000000,0.004299,0.006711,0.000000,4.000000
1.200000,0.750000,125,0.300000,0.176471,0.222222,0.263782,1.000000,0.409450,17.000000
1.200000,0.750000,126,0.200000,0.250000,0.222222,0.221938,1.000000,0.571145,8.000000
1.200000,0.750000,127,0.100000,0.200000,0.133333,0.106730,0.250000,0.094075,5.000000
1.200000,0.750000,128,0.000000,0.000000,0.000000,0.017064,0.026316,0.000000,2.000000
1.200000,0.750000,129,0.400000,0.571429,0.470588,0.398711,0.500000,0.547269,7.000000
1.200000,0.750000,130,0.400000,0.800000,0.533333,0.503663,1.000000,0.625108,5.000000
1.200000,0.750000,131,0.300000,0.375000,0.333333,0.318660,0.200000,0.125968,8.000000
1.200000,0.750000,132,0.700000,0.466667,0.560000,0.681328,1.000000,0.321632,15.000000
1.200000,0.750000,133,0.200000,0.285714,0.235294,0.258627,0.125000,0.270485,7.000000
1.200000,0.750000,134,0.100000,0.500000,0.166667,0.270000,0.500000,0.212845,2.000000
1.200000,0.750000,135,0.400000,0.500000,0.444444,0.622917,1.000000,0.130956,8.000000
1.200000,0.750000,136,0.100000,0.333333,0.153846,0.402778,1.000000,0.929891,3.000000
1.200000,0.750000,137,0.200000,0.500000,0.285714,0.194345,0.333333,0.213953,4.000000
1.200000,0.750000,138,0.100000,0.500000,0.166667,0.128571,0.200000,0.237198,2.000000
1.200000,0.750000,139,0.000000,0.000000,0.000000,0.008989,0.010309,0.000000,4.000000
1.200000,0.750000,140,0.200000,0.333333,0.250000,0.171085,0.500000,0.466779,6.000000
1.200000,0.750000,141,0.200000,0.333333,0.250000,0.138613,0.200000,0.224042,6.000000
1.200000,0.750000,142,0.000000,0.000000,0.000000,0.083333,0.083333,0.000000,1.000000
1.200000,0.750000,143,0.200000,1.000000,0.333333,0.666667,1.000000,0.831555,2.000000
1.200000,0.750000,144,0.400000,0.666667,0.500000,0.378932,0.333333,0.447888,6.000000
1.200000,0.750000,145,0.400000,0.571429,0.470588,0.256052,0.333333,0.439605,7.000000
1.200000,0.750000,146,0.200000,1.000000,0.333333,0.583333,0.500000,0.556024,2.000000
1.200000,0.750000,147,0.400000,0.400000,0.400000,0.270217,0.500000,0.430990,10.000000
1.200000,0.750000,148,0.200000,0.333333,0.250000,0.210468,0.500000,0.403046,6.000000
1.200000,0.750000,149,0.400000,0.363636,0.380952,0.380580,1.000000,0.465823,11.000000
1.200000,0.750000,150,0.200000,1.000000,0.333333,0.833333,1.000000,0.919721,2.000000
1.200000,0.750000,151,0.000000,0.000000,0.000000,0.029639,0.038462,0.000000,5.000000
1.200000,0.750000,152,0.000000,0.000000,0.000000,0.022119,0.047619,0.000000,6.000000
1.200000,0.750000,153,0.300000,0.428571,0.352941,0.333500,0.500000,0.292380,7.000000
1.200000,0.750000,154,0.200000,1.000000,0.333333,0.750000,1.000000,0.676361,2.000000
1.200000,0.750000,155,0.200000,0.333333,0.250000,0.172765,0.500000,0.093829,6.000000
1.200000,0.750000,156,0.700000,0.500000,0.583333,0.498233,1.000000,0.333226,14.000000
1.200000,0.750000,157,0.400000,0.102564,0.163265,0.331402,1.000000,0.402940,39.000000
1.200000,0.750000,158,0.300000,0.375000,0.333333,0.392334,1.000000,0.759835,8.000000
1.200000,0.750000,159,0.200000,0.250000,0.222222,0.073960,0.125000,0.118096,8.000000
1.200000,0.750000,160,0.100000,0.200000,0.133333,0.119716,0.500000,0.262511,5.000000
1.200000,0.750000,161,0.300000,0.500000,0.375000,0.531132,1.000000,0.797006,6.000000
1.200000,0.750000,162,0.200000,0.250000,0.222222,0.223919,0.500000,0.122379,8.000000
1.200000,0.750000,163,0.200000,0.666667,0.307692,0.242630,0.333333,0.401800,3.000000
1.200000,0.750000,164,0.400000,0.500000,0.444444,0.447632,1.000000,0.657976,8.000000
1.200000,0.750000,165,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
1.200000,0.750000,166,0.100000,0.125000,0.111111,0.040064,0.111111,0.076143,8.000000
1.200000,0.750000,167,0.200000,1.000000,0.333333,0.750000,1.000000,0.932444,2.000000
1.200000,0.750000,168,0.100000,0.500000,0.166667,0.100840,0.142857,0.204382,2.000000
1.200000,0.750000,169,0.200000,0.500000,0.285714,0.291532,0.500000,0.414430,4.000000
1.200000,0.750000,170,0.400000,0.666667,0.500000,0.622828,1.000000,0.771291,6.000000
1.200000,0.750000,171,0.300000,1.000000,0.461538,0.638889,0.500000,0.657913,3.000000
1.200000,0.750000,172,0.400000,1.000000,0.571429,0.679167,0.500000,0.681856,4.000000
1.200000,0.750000,173,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
1.200000,0.750000,174,0.100000,0.200000,0.133333,0.069189,0.166667,0.151082,5.000000
1.200000,0.750000,175,0.100000,0.200000,0.133333,0.054853,0.100000,0.116497,5.000000
1.200000,0.750000,176,0.100000,0.142857,0.117647,0.077150,0.142857,0.121991,7.000000
1.200000,0.750000,177,0.400000,0.800000,0.533333,0.672222,1.000000,0.868480,5.000000
1.200000,0.750000,178,0.200000,0.500000,0.285714,0.467262,1.000000,0.901543,4.000000
1.200000,0.750000,179,0.200000,0.500000,0.285714,0.339052,0.500000,0.441492,4.000000
1.200000,0.750000,180,0.300000,0.428571,0.352941,0.454569,0.500000,0.357459,7.000000
1.200000,0.750000,181,0.100000,0.200000,0.133333,0.259968,1.000000,0.172721,5.000000
1.200000,0.750000,182,0.200000,1.000000,0.333333,0.583333,0.500000,0.649031,2.000000
1.200000,0.750000,183,0.600000,0.461538,0.521739,0.613855,1.000000,0.576212,13.000000
1.200000,0.750000,184,0.300000,0.428571,0.352941,0.328068,1.000000,0.417643,7.000000
1.200000,0.750000,185,0.600000,0.666667,0.631579,0.824710,1.000000,0.819510,9.000000
1.200000,0.750000,186,0.400000,0.250000,0.307692,0.159857,0.333333,0.328062,16.000000
1.200000,0.750000,187,0.200000,0.333333,0.250000,0.194823,0.500000,0.247745,6.000000
1.200000,0.750000,188,0.500000,0.454545,0.476190,0.392900,1.000000,0.569342,11.000000
1.200000,0.750000,189,0.200000,0.222222,0.210526,0.125607,0.250000,0.110806,9.000000
1.200000,0.750000,190,0.200000,0.400000,0.266667,0.382814,1.000000,0.289408,5.000000
1.200000,0.750000,191,0.200000,0.153846,0.173913,0.363148,0.200000,0.057943,13.000000
1.200000,0.750000,192,0.300000,0.750000,0.428571,0.510417,0.500000,0.609620,4.000000
1.200000,0.750000,193,0.800000,0.888889,0.842105,0.831723,1.000000,0.852844,9.000000
1.200000,0.750000,194,0.100000,0.166667,0.125000,0.189754,0.250000,0.066435,6.000000
1.200000,0.750000,195,0.100000,0.333333,0.153846,0.103177,0.200000,0.181542,3.000000
1.200000,0.750000,196,0.300000,0.250000,0.272727,0.135249,0.500000,0.255401,12.000000
1.200000,0.750000,197,0.200000,0.666667,0.307692,0.614379,1.000000,0.625434,3.000000
1.200000,0.750000,198,0.300000,0.750000,0.428571,0.472222,1.000000,0.676257,4.000000
1.200000,0.750000,199,0.200000,0.250000,0.222222,0.108948,0.200000,0.116189,8.000000
1.200000,0.750000,200,0.200000,0.666667,0.307692,0.230409,0.333333,0.370291,3.000000
1.200000,0.750000,201,0.400000,0.250000,0.307692,0.331264,1.000000,0.601408,16.000000
1.200000,0.750000,202,0.300000,0.214286,0.250000,0.204144,0.500000,0.187876,14.000000
1.200000,0.750000,203,0.200000,0.142857,0.166667,0.140783,0.500000,0.269453,14.000000
1.200000,0.750000,204,0.000000,0.000000,0.000000,0.044248,0.062500,0.000000,14.000000
1.200000,0.750000,205,0.200000,1.000000,0.333333,0.700000,1.000000,0.850345,2.000000
1.200000,0.750000,206,0.200000,0.666667,0.307692,0.264093,0.500000,0.522575,3.000000
1.200000,0.750000,207,0.200000,0.400000,0.266667,0.197589,0.500000,0.364471,5.000000
1.200000,0.750000,208,0.600000,1.000000,0.750000,0.682937,0.500000,0.756145,6.000000
1.200000,0.750000,209,0.200000,0.166667,0.181818,0.141371,0.333333,0.098185,12.000000
1.200000,0.750000,210,0.200000,0.333333,0.250000,0.342266,1.000000,0.492365,6.000000
1.200000,0.750000,211,0.100000,0.090909,0.095238,0.136094,0.111111,0.124215,11.000000
1.200000,0.750000,212,0.600000,0.428571,0.500000,0.497536,1.000000,0.600365,14.000000
1.200000,0.750000,213,0.500000,0.454545,0.476190,0.581716,1.000000,0.551647,11.000000
1.200000,0.750000,214,0.100000,0.250000,0.142857,0.157475,0.500000,0.246302,4.000000
1.200000,0.750000,215,0.000000,0.000000,0.000000,0.048199,0.062500,0.000000,2.000000
1.200000,0.750000,216,0.000000,0.000000,0.000000,0.002604,0.002604,0.000000,1.000000
1.200000,0.750000,217,0.400000,0.266667,0.320000,0.304292,1.000000,0.401180,15.000000
1.200000,0.750000,218,0.300000,0.200000,0.240000,0.328299,1.000000,0.343452,15.000000
1.200000,0.750000,219,0.000000,0.000000,0.000000,0.037425,0.025641,0.000000,18.000000
1.200000,0.750000,220,0.300000,0.157895,0.206897,0.203047,1.000000,0.183698,19.000000
1.200000,0.750000,221,0.300000,0.166667,0.214286,0.237413,1.000000,0.273235,18.000000
1.200000,0.750000,222,0.600000,0.666667,0.631579,0.778951,1.000000,0.765397,9.000000
1.200000,0.750000,223,0.300000,0.750000,0.428571,0.461275,0.500000,0.592512,4.000000
1.200000,0.750000,224,0.100000,0.125000,0.111111,0.134549,0.166667,0.095162,8.000000
1.200000,0.750000,225,0.300000,0.125000,0.176471,0.087623,0.500000,0.131936,24.000000
1.200000,1.000000,1,0.300000,0.107143,0.157895,0.226764,1.000000,0.255759,28.000000
1.200000,1.000000,2,0.500000,0.208333,0.294118,0.224691,1.000000,0.693627,24.000000
1.200000,1.000000,3,0.700000,0.875000,0.777778,0.667346,0.500000,0.743406,8.000000
1.200000,1.000000,4,0.100000,0.500000,0.166667,0.278571,0.500000,0.386853,2.000000
1.200000,1.000000,5,0.300000,0.750000,0.428571,0.327201,0.333333,0.463968,4.000000
1.200000,1.000000,6,0.100000,0.250000,0.142857,0.166904,0.500000,0.161987,4.000000
1.200000,1.000000,7,0.200000,0.400000,0.266667,0.159608,0.250000,0.203169,5.000000
1.200000,1.000000,8,0.100000,0.090909,0.095238,0.119628,0.500000,0.193094,11.000000
1.200000,1.000000,9,0.300000,1.000000,0.461538,0.916667,1.000000,0.967468,3.000000
1.200000,1.000000,10,0.300000,0.375000,0.333333,0.268937,1.000000,0.350294,8.000000
1.200000,1.000000,11,0.200000,0.285714,0.235294,0.178261,0.333333,0.179042,7.000000
1.200000,1.000000,12,0.200000,0.400000,0.266667,0.393354,1.000000,0.405647,5.000000
1.200000,1.000000,13,0.000000,0.000000,0.000000,0.007837,0.004808,0.000000,4.000000
1.200000,1.000000,14,0.200000,1.000000,0.333333,0.666667,1.000000,0.982424,2.000000
1.200000,1.000000,15,0.200000,1.000000,0.333333,1.000000,1.000000,0.737826,2.000000
1.200000,1.000000,16,0.100000,0.333333,0.153846,0.200158,0.500000,0.182125,3.000000
1.200000,1.000000,17,0.100000,0.500000,0.166667,0.107092,0.200000,0.304513,2.000000
1.200000,1.000000,18,0.100000,0.333333,0.153846,0.355216,1.000000,0.469279,3.000000
1.200000,1.000000,19,0.100000,0.111111,0.105263,0.046751,0.250000,0.150329,9.000000
1.200000,1.000000,20,0.600000,0.666667,0.631579,0.583677,0.500000,0.596676,9.000000
1.200000,1.000000,21,0.000000,0.000000,0.000000,0.062285,0.066667,0.000000,4.000000
1.200000,1.000000,22,0.000000,0.000000,0.000000,0.001647,0.001647,0.000000,1.000000
1.200000,1.000000,23,0.400000,0.125000,0.190476,0.223658,0.500000,0.314905,32.000000
1.200000,1.000000,24,0.200000,0.666667,0.307692,0.303419,0.500000,0.534971,3.000000
1.200000,1.000000,25,0.600000,0.666667,0.631579,0.697012,1.000000,0.686879,9.000000
1.200000,1.000000,26,0.200000,0.333333,0.250000,0.179011,0.333333,0.385852,6.000000
1.200000,1.000000,27,0.200000,0.666667,0.307692,0.142526,0.142857,0.311410,3.000000
1.200000,1.000000,28,0.000000,0.000000,0.000000,0.005313,0.004673,0.000000,2.000000
1.200000,1.000000,29,0.400000,0.444444,0.421053,0.481607,1.000000,0.526984,9.000000
1.200000,1.000000,30,0.100000,0.142857,0.117647,0.065697,0.142857,0.124305,7.000000
1.200000,1.000000,31,0.000000,0.000000,0.000000,0.000946,0.000946,0.000000,1.000000
1.200000,1.000000,32,0.200000,0.333333,0.250000,0.158882,0.500000,0.081895,6.000000
1.200000,1.000000,33,0.300000,1.000000,0.461538,0.638889,0.500000,0.634729,3.000000
1.200000,1.000000,34,0.100000,0.166667,0.125000,0.235431,0.250000,0.058959,6.000000
1.200000,1.000000,35,0.000000,0.000000,0.000000,0.024021,0.030303,0.000000,3.000000
1.200000,1.000000,36,0.100000,0.500000,0.166667,0.502604,1.000000,0.337352,2.000000
1.200000,1.000000,37,0.200000,0.222222,0.210526,0.092269,0.111111,0.091785,9.000000
1.200000,1.000000,38,0.000000,0.000000,0.000000,0.048164,0.062500,0.000000,10.000000
1.200000,1.000000,39,0.200000,0.153846,0.173913,0.147162,0.500000,0.202593,13.000000
1.200000,1.000000,40,0.200000,0.166667,0.181818,0.094041,0.333333,0.086805,12.000000
1.200000,1.000000,41,0.300000,1.000000,0.461538,0.791667,1.000000,0.863558,3.000000
1.200000,1.000000,42,0.300000,0.600000,0.400000,0.182061,0.166667,0.367790,5.000000
1.200000,1.000000,43,0.400000,0.666667,0.500000,0.560670,1.000000,0.855470,6.000000
1.200000,1.000000,44,0.000000,0.000000,0.000000,0.002488,0.001355,0.000000,3.000000
1.200000,1.000000,45,0.200000,0.166667,0.181818,0.160492,0.500000,0.323687,12.000000
1.200000,1.000000,46,0.500000,0.333333,0.400000,0.359001,1.000000,0.590163,15.000000
1.200000,1.000000,47,0.600000,0.428571,0.500000,0.368140,0.250000,0.380494,14.000000
1.200000,1.000000,48,0.300000,0.272727,0.285714,0.190289,0.500000,0.400457,11.000000
1.200000,1.000000,49,0.100000,0.500000,0.166667,0.175000,0.250000,0.355840,2.000000
1.200000,1.000000,50,0.100000,0.166667,0.125000,0.186290,1.000000,0.534749,6.000000
1.200000,1.000000,51,0.600000,0.600000,0.600000,0.542965,1.000000,0.431113,10.000000
1.200000,1.000000,52,0.400000,1.000000,0.571429,0.552778,0.500000,0.582915,4.000000
1.200000,1.000000,53,0.200000,0.200000,0.200000,0.270172,1.000000,0.173752,10.000000
1.200000,1.000000,54,0.100000,0.111111,0.105263,0.132096,0.500000,0.284377,9.000000
1.200000,1.000000,55,0.400000,0.400000,0.400000,0.365627,1.000000,0.303110,10.000000
1.200000,1.000000,56,0.200000,0.200000,0.200000,0.137438,0.333333,0.129676,10.000000
1.200000,1.000000,57,0.100000,0.071429,0.083333,0.078526,0.333333,0.256096,14.000000
1.200000,1.000000,58,0.100000,0.111111,0.105263,0.147469,0.100000,0.151256,9.000000
1.200000,1.000000,59,0.200000,0.500000,0.285714,0.331007,1.000000,0.337737,4.000000
1.200000,1.000000,60,0.300000,0.600000,0.400000,0.475720,1.000000,0.409554,5.000000
1.200000,1.000000,61,0.300000,0.600000,0.400000,0.474125,1.000000,0.504762,5.000000
1.200000,1.000000,62,0.000000,0.000000,0.000000,0.034015,0.090909,0.000000,5.000000
